customerID;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn;Date
0404-AHASP;Male;No;Yes;No;72;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Automatic; 19,70;1421,90;0;2014-05-18
7279-NMVJC;Female;No;No;No;17;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Automatic; 19,90; 323,15;0;2018-11-23
2081-VEYEH;Male;No;No;No; 3;Yes;No;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;107,95; 318,60;0;2020-01-17
6407-UTSLV;Female;Yes;No;No; 2;Yes;No;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Automatic; 83,80; 163,70;0;2020-02-16
4116-TZAQJ;Female;No;No;No; 9;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Automatic; 74,25; 639,65;1;2019-07-21
9060-HJJRW;Female;No;No;No;51;No;No phone service;DSL;No;Yes;Yes;No;Yes;Yes;One year;Yes;Automatic; 56,40;2928,50;0;2016-02-07
2587-YNLES;Female;No;Yes;Yes; 6;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check; 20,10; 100,35;0;2019-10-19
7398-SKNQZ;Female;No;Yes;No; 3;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;No;Electronic check; 94,90; 273,20;0;2020-01-17
5935-FCCNB;Female;Yes;No;No;17;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check; 94,20;1608,15;0;2018-11-23
1958-RNRKS;Male;No;Yes;No;30;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check; 49,90;1441,95;0;2017-10-29
5136-RGMZO;Male;No;No;No;31;Yes;Yes;DSL;No;Yes;No;Yes;Yes;No;Month-to-month;Yes;Electronic check; 71,05;2168,15;0;2017-09-29
8345-MVDYC;Female;No;No;No;45;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;No;Automatic; 81,65;3618,70;0;2016-08-05
8226-BXGES;Male;No;Yes;No;64;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;No;No;One year;No;Automatic; 89,45;5692,65;0;2015-01-13
3877-JRJIP;Male;No;No;No; 1;Yes;Yes;DSL;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check; 59,85;  59,85;1;2020-03-17
8375-DKEBR;Female;Yes;No;No; 1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check; 69,60;  69,60;1;2020-03-17
9705-IOVQQ;Male;Yes;Yes;Yes;61;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;One year;No;Electronic check; 99,00;5969,30;0;2015-04-13
1015-OWJKI;Male;No;No;No; 1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check; 19,05;  19,05;0;2020-03-17
7511-YMXVQ;Male;No;No;No; 9;No;No phone service;DSL;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check; 45,40; 418,80;1;2019-07-21
2040-XBAVJ;Male;No;Yes;Yes;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Automatic;114,45;8100,55;0;2014-05-18
7551-JOHTI;Female;No;No;No; 1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check; 19,50;  19,50;1;2020-03-17
8887-IPQNC;Female;No;Yes;No; 7;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check; 44,25; 313,45;0;2019-09-19
8646-JCOMS;Female;No;Yes;No;66;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;No;No;One year;Yes;Automatic; 90,55;6130,95;0;2014-11-14
9804-ICWBG;Male;No;No;No; 1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check; 69,90;  69,90;1;2020-03-17
1222-KJNZD;Male;No;Yes;Yes;40;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Automatic; 20,40; 745,30;0;2017-01-02
0106-GHRQR;Male;No;No;No;16;Yes;Yes;DSL;No;Yes;Yes;No;No;Yes;Month-to-month;Yes;Automatic; 71,40;1212,10;0;2018-12-23
5318-IXUZF;Female;No;No;No; 2;Yes;No;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Automatic; 87,15; 183,75;1;2020-02-16
3768-VHXQO;Male;No;Yes;No;67;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Automatic; 24,85;1583,50;0;2014-10-15
8952-WCVCD;Female;No;Yes;No;41;Yes;No;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;One year;Yes;Automatic;104,45;4162,05;0;2016-12-03
2418-TPEUN;Female;No;Yes;Yes;56;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Automatic; 19,80;1119,90;0;2015-09-10
3963-RYFNS;Female;No;No;No;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Automatic;116,45;8013,55;0;2014-05-18
3198-VELRD;Female;No;Yes;Yes; 3;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Automatic; 84,75; 264,85;1;2020-01-17
8540-ZQGEA;Female;No;Yes;No;54;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Automatic; 20,05;1102,40;0;2015-11-09
1320-REHCS;Male;Yes;No;No;52;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;110,75;5832,00;0;2016-01-08
4137-JOPHL;Female;No;No;No;50;Yes;No;Fiber optic;No;No;Yes;Yes;No;Yes;Two year;Yes;Automatic; 89,70;4304,50;0;2016-03-08
9436-ZBZCT;Male;No;No;No;14;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;No;Month-to-month;Yes;Electronic check; 89,95;1178,40;1;2019-02-21
7801-CEDNV;Male;No;Yes;No;27;Yes;No;DSL;Yes;No;No;No;No;No;One year;No;Automatic; 48,70;1421,75;0;2018-01-27
2057-BOYKM;Female;Yes;Yes;No;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;No;No;Two year;Yes;Automatic; 96,60;6827,50;0;2014-05-18
3658-QQJYD;Male;No;No;No;62;Yes;No;DSL;Yes;Yes;No;No;Yes;Yes;One year;Yes;Automatic; 74,30;4698,05;0;2015-03-14
1803-BGNBD;Female;No;No;No;12;Yes;No;DSL;No;Yes;No;Yes;No;No;Month-to-month;Yes;Electronic check; 54,30; 654,50;0;2019-04-22
0134-XWXCE;Female;Yes;No;No;44;Yes;No;DSL;No;No;Yes;Yes;Yes;Yes;One year;No;Automatic; 74,85;3268,05;0;2016-09-04
6950-TWMYB;Male;No;Yes;Yes;54;Yes;No;Fiber optic;No;Yes;No;Yes;No;No;Two year;Yes;Automatic; 79,95;4362,05;0;2015-11-09
5848-FHRFC;Female;No;No;No;68;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Automatic; 20,05;1386,90;0;2014-09-15
2243-FNMMI;Male;No;No;No;20;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check; 19,40; 415,40;0;2018-08-25
2511-MORQY;Male;No;Yes;Yes;50;Yes;Yes;DSL;No;No;Yes;No;No;No;One year;No;Automatic; 54,90;2614,10;0;2016-03-08
5356-KZCKT;Male;No;No;No;58;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Automatic; 24,45;1513,60;0;2015-07-12
9470-XCCEM;Male;No;Yes;Yes;35;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Automatic; 89,65;3161,60;0;2017-06-01
6519-CFDBX;Female;No;No;No; 2;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check; 45,40;  80,95;0;2020-02-16
3902-MIVLE;Male;No;Yes;Yes;63;Yes;Yes;DSL;Yes;No;Yes;Yes;No;Yes;Two year;No;Mailed check; 75,70;4676,70;0;2015-02-12
0409-WTMPL;Female;No;Yes;No;58;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;One year;Yes;Automatic;110,65;6526,65;0;2015-07-12
8763-KIAFH;Female;No;Yes;Yes;27;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Mailed check; 20,55; 583,30;0;2018-01-27
3669-WHAFY;Female;No;Yes;No;71;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Automatic;115,15;8078,10;0;2014-06-17
3055-VTCGS;Female;No;No;No;63;Yes;No;DSL;No;No;Yes;No;No;Yes;One year;No;Automatic; 58,55;3503,50;0;2015-02-12
3144-KMTWZ;Male;No;Yes;No;71;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;Yes;Month-to-month;Yes;Automatic; 93,25;6669,45;0;2014-06-17
7279-BUYWN;Female;Yes;No;No;41;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;113,20;4689,50;1;2016-12-03
7156-MHUGY;Male;Yes;No;No;13;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check; 90,50;1201,15;1;2019-03-23
7198-GLXTC;Male;No;No;No; 2;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;No;Electronic check; 79,00; 143,65;1;2020-02-16
2007-QVGAW;Female;No;Yes;Yes;68;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Automatic; 19,35;1292,65;0;2014-09-15
5207-PLSTK;Male;No;Yes;Yes; 1;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Mailed check; 48,75;  48,75;0;2020-03-17
2307-FYNNL;Male;Yes;No;No;65;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;109,05;7108,20;0;2014-12-14
5605-XNWEN;Male;Yes;Yes;No;72;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Automatic; 25,00;1802,55;0;2014-05-18
2155-AMQRX;Female;No;No;No;28;Yes;Yes;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Automatic; 54,90;1505,15;0;2017-12-28
6181-AXXYF;Male;No;Yes;Yes;72;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Automatic; 24,75;1859,10;0;2014-05-18
5091-HFAZW;Female;No;No;No; 2;Yes;No;Fiber optic;Yes;Yes;No;No;Yes;No;Month-to-month;Yes;Electronic check; 91,15; 168,50;0;2020-02-16
0516-VRYBW;Female;No;No;Yes;18;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Automatic; 20,15; 390,85;1;2018-10-24
2519-LBNQL;Male;Yes;Yes;No;60;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Electronic check;104,35;6339,45;0;2015-05-13
8623-ULFNQ;Female;Yes;No;No;26;Yes;Yes;DSL;No;No;No;Yes;No;Yes;Month-to-month;Yes;Electronic check; 66,05;1652,40;0;2018-02-26
8380-PEFPE;Male;No;No;Yes; 1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check; 71,65;  71,65;1;2020-03-17
5687-DKDTV;Female;No;No;No; 4;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check; 20,35;  77,50;1;2019-12-18
1568-LJSZU;Male;No;Yes;Yes;68;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Automatic; 92,20;6392,85;0;2014-09-15
7530-HDYDS;Female;No;No;No;38;Yes;No;Fiber optic;No;Yes;Yes;Yes;No;No;Month-to-month;Yes;Automatic; 84,25;3264,50;1;2017-03-03
7789-HKSBS;Female;Yes;Yes;No;42;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;One year;Yes;Automatic;105,20;4599,15;0;2016-11-03
7416-CKTEP;Female;No;Yes;No;57;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Automatic; 19,60;1134,25;0;2015-08-11
2586-CWXVV;Male;No;Yes;No;54;No;No phone service;DSL;No;Yes;No;No;No;No;Month-to-month;No;Electronic check; 30,40;1621,35;0;2015-11-09
3096-IZETN;Female;No;No;No;12;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;No;Automatic; 78,10; 947,30;1;2019-04-22
2348-KCJLT;Female;No;Yes;No;44;Yes;No;DSL;Yes;Yes;Yes;No;No;No;One year;Yes;Mailed check; 61,50;2722,20;0;2016-09-04
8401-EMUWF;Male;No;Yes;Yes;42;Yes;Yes;DSL;Yes;Yes;No;No;Yes;No;Month-to-month;Yes;Automatic; 69,40;3058,30;0;2016-11-03
4193-IBKSW;Male;No;Yes;Yes;72;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Automatic; 24,75;1769,60;0;2014-05-18
5377-NDTOU;Female;No;Yes;Yes;71;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Mailed check; 91,05;6293,75;0;2014-06-17
5922-ABDVO;Female;No;Yes;No;19;Yes;Yes;Fiber optic;No;No;Yes;No;No;Yes;Month-to-month;No;Mailed check; 89,65;1761,05;1;2018-09-24
2474-LCNUE;Female;No;Yes;No;23;Yes;Yes;DSL;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Automatic; 73,65;1642,75;0;2018-05-27
0839-QNXME;Female;No;No;No;30;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Automatic; 19,40; 578,50;0;2017-10-29
3506-OVLKD;Male;No;No;No;35;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Automatic; 26,20; 954,90;0;2017-06-01
9172-ANCRX;Female;No;No;No;10;Yes;Yes;Fiber optic;Yes;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check; 98,70; 973,25;1;2019-06-21
6650-VJONK;Male;No;No;No; 1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Automatic; 43,85;  43,85;0;2020-03-17
2178-PMGCJ;Male;No;No;No;22;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check; 69,70;1490,40;0;2018-06-26
7492-TAFJD;Male;No;Yes;Yes; 7;No;No phone service;DSL;Yes;Yes;Yes;No;No;No;Two year;No;Mailed check; 38,55; 280,00;0;2019-09-19
2773-MADBQ;Female;No;No;No;36;No;No phone service;DSL;Yes;Yes;Yes;Yes;No;Yes;Two year;Yes;Mailed check; 53,10;1901,25;0;2017-05-02
6016-LVTJQ;Female;No;Yes;Yes;34;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check; 20,65; 716,40;0;2017-07-01
7860-KSUGX;Male;No;Yes;Yes;72;Yes;Yes;DSL;Yes;Yes;Yes;No;No;No;Two year;No;Automatic; 64,45;4720,00;0;2014-05-18
8966-KZXXA;Male;No;Yes;Yes;36;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Automatic; 25,10; 930,95;0;2017-05-02
6910-HADCM;Female;No;No;No; 1;Yes;No;Fiber optic;No;No;Yes;No;No;No;Month-to-month;No;Electronic check; 76,35;  76,35;1;2020-03-17
4816-LXZYW;Female;No;No;No;23;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check; 79,15;1676,95;1;2018-05-27
9606-PBKBQ;Male;Yes;Yes;No;32;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check; 85,00;2642,05;1;2017-08-30
5149-QYTTU;Female;No;Yes;Yes;71;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;No;No;One year;Yes;Automatic; 95,15;6770,85;0;2014-06-17
2070-XYMFH;Female;Yes;No;No;23;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Mailed check; 79,35;1835,30;0;2018-05-27
2085-BOJKI;Male;No;Yes;No;17;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;One year;Yes;Automatic; 96,65;1588,25;0;2018-11-23
0817-HSUSE;Male;No;No;No; 1;Yes;No;DSL;No;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check; 75,50;  75,50;0;2020-03-17
5442-PPTJY;Male;No;Yes;Yes;12;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check; 19,70; 258,35;0;2019-04-22
1927-QEWMY;Female;No;Yes;No;72;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Automatic; 20,50;1502,25;0;2014-05-18
1663-MHLHE;Male;No;No;No; 1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check; 19,20;  19,20;0;2020-03-17
5663-QBGIS;Male;Yes;Yes;No;72;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Two year;No;Automatic; 98,35;6929,40;0;2014-05-18
4450-MDZFX;Male;No;Yes;Yes;60;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Automatic; 74,35;4453,30;0;2015-05-13
6701-DHKWQ;Female;No;Yes;Yes;61;No;No phone service;DSL;No;Yes;Yes;Yes;Yes;No;Two year;No;Automatic; 51,35;3244,40;0;2015-04-13
7554-AKDQF;Female;No;Yes;No; 6;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check; 45,65; 323,45;0;2019-10-19
3536-IQCTX;Male;Yes;Yes;No;32;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;No;Electronic check; 85,30;2661,10;1;2017-08-30
4911-BANWH;Female;No;No;Yes;31;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Automatic; 86,55;2697,40;1;2017-09-29
8496-EJAUI;Male;No;No;No;19;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Automatic; 73,85;1424,50;1;2018-09-24
0794-YVSGE;Male;No;Yes;Yes;72;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Automatic; 20,30;1401,15;0;2014-05-18
5423-BHIXO;Female;No;No;No;32;Yes;Yes;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check; 54,20;1739,60;0;2017-08-30
6908-VVYHM;Male;No;Yes;No;65;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check; 90,65;5931,00;0;2014-12-14
2959-EEXWB;Female;No;Yes;Yes;45;No;No phone service;DSL;Yes;No;No;No;Yes;Yes;Month-to-month;Yes;Automatic; 50,90;2333,85;0;2016-08-05
1839-UMACK;Male;No;No;No;42;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Electronic check; 25,05; 949,85;0;2016-11-03
3030-YDNRM;Male;No;No;No; 8;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check; 74,85; 572,45;0;2019-08-20
7321-KKSDU;Male;No;No;Yes;32;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check; 20,50; 696,80;0;2017-08-30
3402-XRIUO;Female;Yes;Yes;No;22;Yes;Yes;DSL;Yes;Yes;No;Yes;No;No;Month-to-month;Yes;Mailed check; 63,55;1381,80;0;2018-06-26
3132-TVFDZ;Male;Yes;Yes;No;57;No;No phone service;DSL;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check; 44,85;2572,95;1;2015-08-11
8286-AFUYI;Male;No;No;No; 1;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;No;Electronic check; 47,95;  47,95;0;2020-03-17
8080-DDEMJ;Male;Yes;No;No; 1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check; 45,10;  45,10;1;2020-03-17
8356-WUAOJ;Female;No;Yes;No; 1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check; 45,00;  45,00;0;2020-03-17
6365-MTGZX;Male;No;No;No;24;Yes;No;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check; 96,00;2122,45;1;2018-04-27
1349-WXNGG;Male;No;No;No; 1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Automatic; 20,05;  20,05;1;2020-03-17
8058-DMYRU;Male;Yes;No;No;54;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check; 90,05;4931,80;0;2015-11-09
9350-ZXYJC;Female;No;No;No; 4;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Automatic; 25,30; 116,95;0;2019-12-18
6990-YNRIO;Male;No;Yes;Yes;65;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;Two year;No;Automatic;108,65;6937,95;1;2014-12-14
8958-JPTRR;Female;No;Yes;No;56;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Electronic check; 24,30;1261,70;0;2015-09-10
6959-GQEGV;Male;No;No;No;45;Yes;No;DSL;Yes;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check; 75,95;3273,80;0;2016-08-05
3173-WSSUE;Female;No;Yes;Yes;71;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Automatic; 19,70;1415,85;0;2014-06-17
1265-HVPZB;Male;No;Yes;No;59;Yes;No;DSL;Yes;Yes;Yes;No;Yes;No;One year;No;Automatic; 66,40;3958,20;0;2015-06-12
4115-UMJFQ;Male;No;No;No;69;No;No phone service;DSL;No;Yes;Yes;No;No;No;One year;Yes;Automatic; 35,75;2492,25;0;2014-08-16
7369-TRPFD;Male;No;No;No;19;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check; 18,80; 279,20;0;2018-09-24
1098-KFQEC;Female;No;Yes;Yes;55;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Automatic; 19,40;1083,00;0;2015-10-10
7190-XHTWJ;Female;No;No;No;38;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check; 19,30; 755,50;0;2017-03-03
0621-TWIEM;Male;No;No;No;10;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check; 45,55; 402,60;1;2019-06-21
3537-RYBHH;Female;Yes;Yes;No;47;Yes;Yes;DSL;Yes;Yes;Yes;No;No;No;Month-to-month;Yes;Automatic; 67,45;3252,00;0;2016-06-06
2485-ITVKB;Female;No;Yes;No; 2;No;No phone service;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check; 35,10;  68,75;1;2020-02-16
3669-OYSJI;Male;No;No;No; 1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Automatic; 46,20;  46,20;1;2020-03-17
1612-EOHDH;Female;No;No;No; 1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check; 45,15;  45,15;1;2020-03-17
6702-OHFWR;Male;Yes;No;No; 1;No;No phone service;DSL;No;Yes;Yes;No;No;Yes;Month-to-month;Yes;Electronic check; 43,30;  43,30;1;2020-03-17
5296-BFCYD;Male;No;Yes;Yes;46;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check; 20,10; 936,85;0;2016-07-06
4510-PYUSH;Female;Yes;No;No;38;Yes;No;DSL;Yes;Yes;No;No;No;No;Month-to-month;Yes;Automatic; 57,15;2250,65;1;2017-03-03
9359-JANWS;Female;No;Yes;No;65;Yes;No;DSL;Yes;No;Yes;Yes;No;No;Two year;No;Automatic; 58,90;3857,10;0;2014-12-14
7517-SAWMO;Female;No;Yes;No;19;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check; 73,20;1441,10;1;2018-09-24
4143-HHPMK;Male;No;No;No;52;Yes;No;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check; 85,35;4338,60;1;2016-01-08
3279-DYZQM;Male;No;Yes;Yes;71;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check; 19,45;1378,45;0;2014-06-17
7054-LGEQW;Female;No;No;No; 1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check; 45,95;  45,95;1;2020-03-17
0523-VNGTF;Female;Yes;No;No;52;No;No phone service;DSL;No;Yes;Yes;Yes;Yes;No;Month-to-month;Yes;Electronic check; 50,50;2566,30;0;2016-01-08
9575-IWCAZ;Male;No;Yes;No; 6;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check; 25,10; 171,00;0;2019-10-19
7105-MXJLL;Female;Yes;Yes;No;26;Yes;No;DSL;No;No;Yes;No;No;Yes;One year;No;Mailed check; 60,70;1597,40;0;2018-02-26
